62.699154103159195,28.825412358368
62.785380000334754,30.389262651051958
62.645041820394006,29.03151118674604
62.43115450572234,29.698683633803988
62.45592237200552,29.36107700441593
63.00413647828297,29.306980377109888
62.46379441162875,28.970153844626903
62.76988331832595,29.36493057143211
62.49931825097135,29.14927209478735
62.58632730750361,30.076029242655757
62.86621600727338,30.2786910343134
63.2696409693157,30.329714645998465
62.42272719336495,29.762169415731584
62.75994817595148,29.987575276912537
61.95127687330378,29.818964554182056
62.49430731289531,29.738163719758997
62.38634923744968,29.209746559907348
63.218919183884196,29.615242166201433
62.63898005549519,29.3967573486259
62.46197770986673,29.9500444565947
63.10320362782571,29.67472230001868
62.6461266057201,28.89853164221545
62.57075645914265,29.274774450620168
62.34243149191477,29.319594932517717
62.889392432754946,29.484587530042372
63.08950953696233,29.22261105682309
62.08592326616918,29.590943564870813
62.82551723827129,29.417303004880456
62.272720833182376,29.71202711053433
63.21941175016202,29.43768848418519
62.7636167477723,29.67964663201461
63.16457648529136,30.428047031208585
61.70400495232698,28.690034908678236
63.07520478908365,29.866401509557257
62.06202502120906,30.240655725184094
62.827718534556176,29.84584716259853
63.20703710877481,28.958113671685485
62.811266367521604,29.317338043674976
63.61731265037431,29.71191600884479
62.97637153259148,29.367633843198416
62.616559337466974,29.42458731959062
62.901820347404986,28.696865478682255
62.61276770525823,29.810182889042895
62.51447482569287,29.652116412322382
62.8959539475992,29.951920484059702
62.62288776133576,29.057409780581477
62.64812984818016,29.371532363762064
63.06172619455428,30.250402626939564
62.384338528835116,29.983385424663282
63.13224949328677,29.768885229553955
63.19148610140914,29.046776797687457
62.57663789055753,29.999605646168604
63.2015132453574,29.632865879772595
62.31480761343441,29.75174016732818
62.96146191276848,29.595019850340595
63.16514200982255,29.039261128220726
62.92146523672848,29.37187037178635
63.48030354254588,29.10957792493132
62.834240248049824,29.292469079635325
62.63596091601502,29.91196438987725
62.1499012784744,29.696207853033066
62.90131566539874,30.239481857565412
62.14686235437066,29.84168707591287
62.80852507326416,29.540261199974644
62.92938918922829,29.316688831420937
63.62384638615891,28.792078621653726
63.45749446364416,29.538042841823806
62.70597149839877,29.139323579480806
61.45089441454747,30.316489227122013
62.4106900618566,29.8531571941103
62.82734322646463,29.567379009987317
62.936784091396326,29.511581853227625
62.897384179734146,29.40520921801515
62.18905032873839,29.293769185047992
62.88044694787945,29.715456385588404
62.31092049439229,29.615106997310374
62.71562724823904,30.100211709231882
62.54622396142199,29.46949710709734
62.510161052864966,29.122849399440764
63.03934820753812,29.845743252606447
63.08159896324337,29.265287677357264
62.7426753963437,29.862084998278903
62.6005718319624,29.360218262168186
62.50003802689132,29.997616493383468
62.59426218067067,29.77548809218825
62.60053342261151,30.107475693323764
62.886623130054154,29.800960104483522
62.54620292733904,29.00271074048883
62.892089929440445,29.17854206387824
62.338272537055644,29.69929450198617
62.01183073983949,29.249695184035986
63.005894693303,29.291950250876464
62.85676892750643,28.863129017345557
63.31997858660648,29.695131002368306
62.86423105986898,30.00136928071157
63.42312184384719,29.674832557443995
62.33218149126939,29.772759101858636
63.236172375779944,29.532804467192886
61.57908566380948,28.504517151003284
64.05544050667052,29.818765454955198
62.20461590907307,29.442076127341192
63.618855832288006,29.473885470985575
62.978078980854974,29.18175925906264
63.235686237526906,30.212317688247726
61.830919352531836,29.60764027208308
62.400070707582465,29.618851658411156
62.4771921208817,29.310923289706704
62.754480128608456,29.955120559516633
63.67741903579198,28.825467852703834
63.00159910682811,29.126936518619672
62.747504246339595,28.767695020195557
62.171251259618856,29.152265528195827
63.481029515560934,29.103378030152705
62.668995264281726,29.401525593915647
62.307667777658935,29.061913755930075
62.58417934695791,29.53465449148389
63.39711903050586,29.498926373225807
63.19836721780964,29.187698520472797
62.906238855266224,28.924084561259082
62.68899096265253,29.10333718519779
63.078414545577076,29.065612785710996
62.50222905387356,29.594685831046682
